"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 21 21:03:48 GMT 2022","Sat May 21 21:03:48 GMT 2022","35","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test6","test6",""
"passed","Sat May 21 21:03:39 GMT 2022","Sat May 21 21:03:39 GMT 2022","61","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test2","test2",""
"passed","Sat May 21 21:03:39 GMT 2022","Sat May 21 21:03:48 GMT 2022","8812","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test5","test5",""
"passed","Sat May 21 21:03:39 GMT 2022","Sat May 21 21:03:39 GMT 2022","39","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test4","test4",""
"passed","Sat May 21 21:03:38 GMT 2022","Sat May 21 21:03:39 GMT 2022","261","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test1","test1",""
"passed","Sat May 21 21:03:39 GMT 2022","Sat May 21 21:03:39 GMT 2022","130","","com.berezenskyi.ruslan.SeleniumTest","","com.berezenskyi.ruslan.SeleniumTest","test3","test3",""
